Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status
CLM37330,POL10269,2024-11-03,2024-11-05,Fire,Medium,False,False,14477,9616.0,Minor,2025-05-02,settled
CLM37331,POL12036,2024-05-28,2024-06-02,Collision,Medium,False,False,6311,5240.0,Moderate,2024-08-07,settled
CLM37332,POL10093,2022-06-06,2022-06-07,Collision,Medium,False,False,3935,2944.0,Moderate,2022-10-12,settled
CLM37333,POL11556,2022-01-11,2022-01-12,Fire,Low,False,False,17917,,Minor,,open
CLM37334,POL11831,2024-01-12,2024-01-17,Collision,High,False,False,4520,4228.0,Moderate,2024-07-10,settled
CLM37335,POL11079,2021-12-19,2021-12-22,Collision,Low,False,False,2213,1891.0,Minor,2022-02-21,settled
CLM37336,POL10146,2025-02-23,2025-02-24,Weather,Low,False,False,6709,6353.0,Moderate,2025-05-28,settled
CLM37337,POL12196,2020-05-13,2020-05-14,Weather,Low,False,False,3572,1791.0,Minor,2020-08-09,settled
CLM37338,POL11012,2025-01-20,2025-01-20,Fire,Low,False,False,55701,33706.0,Moderate,2025-03-26,settled
CLM37339,POL10633,2023-09-03,2023-09-09,Other,Low,False,False,9130,6055.0,Moderate,2023-11-05,settled
CLM37340,POL14402,2022-07-07,2022-07-07,Collision,Low,False,True,2285,,Minor,,open
CLM37341,POL13287,2019-12-23,2019-12-24,Collision,Low,True,True,6209,5141.0,Moderate,2020-01-24,settled
CLM37342,POL13202,2024-02-01,2024-02-02,Theft,Medium,False,False,5888,5193.0,Minor,2024-07-14,settled
CLM37343,POL10215,2019-03-02,2019-03-05,Theft,Medium,False,False,38965,30675.0,Major,2019-07-29,settled
CLM37344,POL14885,2020-04-12,2020-04-16,Collision,Low,False,False,1132,640.0,Minor,2020-07-14,settled
CLM37345,POL11122,2024-11-22,2024-11-22,Collision,Low,False,False,1525,,Minor,,open
CLM37346,POL10638,2020-01-10,2020-01-10,Collision,Medium,False,False,5082,3363.0,Moderate,2020-05-10,settled
CLM37347,POL11499,2022-03-03,2022-03-04,Collision,Low,False,False,4515,4201.0,Moderate,2022-06-07,settled
CLM37348,POL12375,2018-12-29,2018-12-31,Other,Low,False,False,1952,1182.0,Minor,2019-02-08,settled
CLM37349,POL12476,2023-03-22,2023-03-25,Weather,Low,False,True,8677,6037.0,Moderate,2023-05-29,settled
CLM37350,POL10936,2025-08-22,2025-08-25,Collision,Low,False,False,6364,6015.0,Moderate,2025-11-15,settled
CLM37351,POL12602,2021-03-09,2021-03-09,Collision,Low,False,False,1779,997.0,Minor,2021-06-06,settled
CLM37352,POL14689,2023-09-19,2023-09-19,Collision,Low,False,False,2560,1945.0,Minor,2023-11-26,settled
CLM37353,POL14265,2022-09-21,2022-09-24,Collision,Low,False,False,1354,971.0,Minor,2022-12-16,settled
CLM37354,POL14916,2019-10-02,2019-11-01,Collision,Medium,False,False,5454,4378.0,Moderate,2020-04-27,settled
CLM37355,POL14053,2022-05-17,2022-05-17,Collision,Low,True,False,3960,2934.0,Moderate,2022-07-08,settled
CLM37356,POL13196,2019-05-02,2019-05-03,Collision,Medium,False,False,36367,29978.0,Severe,2019-08-15,settled
CLM37357,POL14923,2025-07-14,2025-07-14,Weather,High,False,False,58852,52926.0,Severe,2026-01-10,settled
CLM37358,POL13722,2020-11-26,2020-11-26,Weather,Medium,False,False,3300,,Minor,,open
CLM37359,POL14498,2025-04-04,2025-04-04,Collision,Low,False,False,2348,1433.0,Minor,2025-05-22,settled
CLM37360,POL10779,2024-08-14,2024-08-14,Collision,Low,True,False,2632,1543.0,Minor,2024-11-07,settled
CLM37361,POL11051,2021-03-16,2021-03-16,Collision,Low,False,False,2252,1501.0,Minor,2021-05-09,settled
CLM37362,POL11834,2021-10-31,2021-11-02,Theft,Low,False,False,3713,3270.0,Minor,2022-01-22,settled
CLM37363,POL10057,2020-11-28,2020-11-28,Weather,Low,False,False,4677,3952.0,Moderate,2021-02-24,settled
CLM37364,POL11003,2018-12-20,2018-12-20,Weather,Low,False,False,2092,1803.0,Minor,2019-01-31,settled
CLM37365,POL13153,2019-08-27,2019-08-30,Weather,Low,False,False,2517,1922.0,Minor,2019-11-02,settled
CLM37366,POL11849,2024-10-02,2024-10-04,Collision,Low,False,False,2557,1530.0,Minor,2024-12-10,settled
CLM37367,POL14141,2023-09-17,2023-09-17,Collision,Low,False,False,5045,4347.0,Moderate,2023-10-22,settled
CLM37368,POL13500,2019-09-11,2019-09-12,Other,Low,False,False,5590,4347.0,Moderate,2019-11-17,settled
CLM37369,POL12992,2024-06-15,2024-06-15,Collision,High,False,False,8761,8634.0,Major,2024-12-24,settled
CLM37370,POL13409,2023-02-20,2023-02-21,Theft,Low,False,False,4989,3654.0,Minor,2023-04-25,settled
CLM37371,POL10525,2020-11-23,2020-12-23,Vandalism,Medium,False,False,1047,874.0,Minor,2021-04-28,settled
CLM37372,POL12296,2024-03-19,2024-03-22,Weather,Low,False,False,4356,5782.0,Minor,2024-05-10,settled
CLM37373,POL12140,2022-04-12,2022-04-13,Collision,Medium,False,False,27314,28445.0,Severe,2022-07-02,settled
CLM37374,POL10998,2025-06-24,2025-06-27,Collision,High,False,False,8170,7059.0,Major,2026-03-26,settled
CLM37375,POL13349,2025-07-02,2025-07-03,Collision,Low,False,False,12592,,Major,,open
CLM37376,POL10488,2024-06-14,2024-06-14,Theft,Low,False,False,13991,11549.0,Moderate,2024-08-28,settled
CLM37377,POL13931,2019-05-06,2019-05-08,Collision,Low,False,False,2034,1820.0,Minor,2019-07-12,settled
CLM37378,POL12651,2022-10-06,2022-10-06,Collision,Low,False,False,3891,3461.0,Moderate,2022-12-09,settled
CLM37379,POL10456,2023-03-05,2023-03-09,Weather,Low,False,False,8417,6436.0,Moderate,2023-04-14,settled
CLM37380,POL12466,2020-05-16,2020-05-16,Other,Low,False,False,1558,1384.0,Minor,2020-06-16,settled
CLM37381,POL13861,2023-07-06,2023-07-07,Theft,Medium,False,True,31152,30204.0,Major,2023-11-17,settled
CLM37382,POL12079,2022-11-11,2022-11-12,Theft,High,False,False,10385,9271.0,Moderate,2023-08-21,settled
CLM37383,POL12537,2023-01-17,2023-01-21,Vandalism,Low,False,False,1060,734.0,Minor,2023-03-22,settled
CLM37384,POL11032,2022-11-24,2022-11-24,Fire,Low,False,False,13668,11344.0,Minor,2023-02-04,settled
CLM37385,POL12683,2018-11-07,2018-11-08,Vandalism,Low,False,False,2095,1310.0,Moderate,2018-12-14,settled
CLM37386,POL12697,2021-11-27,2021-11-30,Collision,Medium,False,False,9659,8729.0,Major,2022-03-05,settled
CLM37387,POL10337,2022-08-01,2022-08-01,Collision,Low,False,False,3278,2728.0,Moderate,2022-09-05,settled
CLM37388,POL14819,2022-08-28,2022-09-04,Theft,Low,False,False,11302,7914.0,Moderate,2022-10-23,settled
CLM37389,POL14564,2022-03-03,2022-03-04,Collision,Low,False,False,4995,4500.0,Moderate,2022-04-16,settled
CLM37390,POL13084,2023-09-18,2023-09-18,Collision,Low,False,False,9219,7056.0,Major,2023-11-19,settled
CLM37391,POL10885,2025-01-02,2025-01-08,Collision,Low,False,False,2102,1183.0,Minor,2025-02-16,settled
CLM37392,POL11709,2019-09-12,2019-09-17,Collision,Low,False,True,1983,1663.0,Minor,2019-10-18,settled
CLM37393,POL13249,2021-02-18,2021-02-18,Weather,Medium,False,False,7126,6087.0,Moderate,2021-07-28,settled
CLM37394,POL10076,2023-09-12,2023-09-13,Collision,Low,False,False,2215,1291.0,Minor,2023-11-07,settled
CLM37395,POL10282,2023-05-18,2023-05-18,Collision,Low,False,False,1758,1076.0,Minor,2023-07-10,settled
CLM37396,POL12707,2023-09-05,2023-09-07,Other,Medium,False,False,57830,51191.0,Severe,2024-03-29,settled
CLM37397,POL10030,2021-12-14,2021-12-20,Collision,High,False,False,18510,16494.0,Major,2022-10-02,settled
CLM37398,POL13467,2020-07-20,2020-07-21,Collision,Low,False,False,17039,16283.0,Severe,2020-09-16,settled
CLM37399,POL13673,2023-06-21,2023-06-27,Collision,Low,False,False,2351,,Minor,,open
CLM37400,POL14568,2023-05-12,2023-06-11,Weather,Low,False,False,3109,2496.0,Minor,2023-07-19,settled
CLM37401,POL10966,2020-04-12,2020-04-12,Collision,Low,False,False,2120,1642.0,Minor,2020-06-19,settled
CLM37402,POL13444,2025-04-20,2025-04-21,Collision,Low,False,False,1770,1232.0,Minor,2025-07-05,settled
CLM37403,POL10570,2025-06-03,2025-06-03,Weather,Low,False,False,9040,8255.0,Moderate,2025-08-26,settled
CLM37404,POL13989,2019-09-06,2019-09-06,Collision,High,False,False,19261,16400.0,Major,2020-04-11,settled
CLM37405,POL10999,2020-04-29,2020-05-04,Fire,Low,False,False,32068,19862.0,Moderate,2020-07-21,settled
CLM37406,POL12150,2021-01-17,2021-01-20,Weather,High,False,False,24045,23322.0,Major,2021-09-09,settled
CLM37407,POL12565,2022-02-12,2022-02-12,Weather,Low,False,True,2872,,Minor,,open
CLM37408,POL12811,2024-01-15,2024-01-18,Collision,Low,False,False,6797,4223.0,Moderate,2024-04-12,settled
CLM37409,POL11911,2024-08-09,2024-08-11,Weather,Low,False,False,2870,1676.0,Minor,2024-10-22,settled
CLM37410,POL12593,2022-06-23,2022-06-27,Collision,Medium,False,False,4534,5769.0,Moderate,2022-10-06,settled
CLM37411,POL11223,2019-06-16,2019-06-16,Other,Medium,False,False,1911,1675.0,Minor,2019-12-02,settled
CLM37412,POL10174,2025-05-04,2025-05-06,Collision,Low,False,False,1516,841.0,Minor,2025-07-16,settled
CLM37413,POL13240,2022-12-06,2022-12-08,Other,Low,False,False,1779,1287.0,Minor,2023-01-31,settled
CLM37414,POL12402,2019-09-16,2019-09-16,Theft,Low,False,False,6699,5835.0,Minor,2019-10-18,settled
CLM37415,POL14920,2018-10-16,2018-10-16,Other,Medium,False,False,5997,4240.0,Moderate,2019-01-28,settled
CLM37416,POL11616,2023-04-23,2023-04-25,Collision,Low,False,False,2514,1284.0,Minor,2023-06-09,settled
CLM37417,POL12556,2021-10-12,2021-10-12,Collision,Medium,False,False,10852,10446.0,Major,2022-03-30,settled
CLM37418,POL10111,2023-05-13,2023-05-13,Other,High,False,False,13589,16503.0,Major,2024-05-31,settled
CLM37419,POL13028,2020-09-04,2020-09-05,Weather,Low,False,True,63509,62983.0,Severe,2020-10-15,settled
CLM37420,POL12671,2024-12-12,2024-12-15,Theft,Low,False,False,4492,3548.0,Minor,2025-02-06,settled
CLM37421,POL10860,2023-11-24,2023-12-01,Collision,Low,False,False,5528,5013.0,Moderate,2024-01-19,settled
CLM37422,POL13747,2025-01-31,2025-01-31,Vandalism,Low,True,False,2686,2519.0,Moderate,2025-04-12,settled
CLM37423,POL10885,2020-04-01,2020-04-02,Collision,Medium,False,False,56848,59159.0,Severe,2020-11-08,settled
CLM37424,POL13064,2020-12-13,2020-12-17,Collision,Medium,False,False,3619,2238.0,Moderate,2021-04-25,settled
CLM37425,POL11088,2020-10-19,2020-10-19,Fire,Low,False,False,19080,10017.0,Minor,2021-01-11,settled
CLM37426,POL13048,2022-12-30,2022-12-31,Vandalism,Low,False,False,1338,,Minor,,open
CLM37427,POL10558,2021-12-17,2021-12-17,Collision,Low,False,False,2503,1807.0,Minor,2022-02-07,settled
CLM37428,POL12370,2024-12-04,2024-12-04,Collision,Low,True,False,1240,818.0,Minor,2025-03-03,settled
CLM37429,POL13623,2024-03-20,2024-03-20,Weather,Low,True,False,2668,1487.0,Minor,2024-06-14,settled
CLM37430,POL11676,2019-03-10,2019-03-12,Collision,Low,False,False,2319,1816.0,Minor,2019-04-14,settled
CLM37431,POL13903,2022-02-06,2022-02-09,Weather,Low,False,False,2668,1787.0,Minor,2022-05-07,settled
CLM37432,POL14271,2025-04-12,2025-04-14,Collision,Medium,False,False,6390,5392.0,Moderate,2025-09-04,settled
CLM37433,POL14951,2022-02-14,2022-02-14,Vandalism,Low,False,False,3544,2836.0,Moderate,2022-04-15,settled
CLM37434,POL14422,2024-04-03,2024-04-03,Collision,High,False,False,86856,84615.0,Catastrophic,2025-04-19,settled
CLM37435,POL11359,2024-12-26,2024-12-27,Collision,Low,False,False,1816,1306.0,Minor,2025-02-08,settled
CLM37436,POL13559,2023-11-30,2023-11-30,Collision,Low,False,False,1517,983.0,Minor,2024-01-04,settled
CLM37437,POL13584,2021-03-26,2021-03-27,Collision,Low,False,False,9667,6921.0,Major,2021-07-10,settled
CLM37438,POL11239,2019-01-06,2019-01-06,Vandalism,Low,False,False,1820,1315.0,Minor,2019-03-27,settled
CLM37439,POL14189,2018-09-29,2018-09-30,Weather,Low,False,False,4302,3194.0,Minor,2018-10-31,settled
CLM37440,POL14687,2020-06-10,2020-06-10,Collision,Medium,True,False,35448,29519.0,Severe,2020-11-26,settled
CLM37441,POL11525,2021-08-29,2021-08-29,Weather,High,False,False,155117,135774.0,Catastrophic,2023-04-01,settled
CLM37442,POL13745,2022-01-30,2022-01-30,Vandalism,Low,True,False,1137,618.0,Minor,2022-04-28,settled
CLM37443,POL14667,2024-01-06,2024-01-06,Theft,Low,False,False,5067,3970.0,Minor,2024-02-08,settled
CLM37444,POL12350,2020-02-09,2020-02-10,Vandalism,Medium,False,False,6427,4612.0,Major,2020-08-19,settled
CLM37445,POL12723,2021-12-10,2021-12-10,Collision,Low,False,False,3435,2661.0,Minor,2022-03-08,settled
CLM37446,POL13603,2023-05-24,2023-05-25,Other,Medium,False,False,19681,19276.0,Major,2023-11-15,settled
CLM37447,POL13226,2020-09-22,2020-09-24,Collision,Low,False,False,2076,1263.0,Minor,2020-12-02,settled
CLM37448,POL10971,2024-03-25,2024-03-28,Collision,Low,False,False,2941,1588.0,Minor,2024-04-29,settled
CLM37449,POL13380,2021-06-17,2021-06-19,Collision,Low,False,False,7754,5513.0,Moderate,2021-08-23,settled
CLM37450,POL14115,2019-01-13,2019-01-13,Theft,High,False,False,330072,315334.0,Catastrophic,2020-03-16,settled
CLM37451,POL11004,2020-01-20,2020-01-21,Collision,Low,False,False,2764,2094.0,Minor,2020-04-11,settled
CLM37452,POL12330,2021-10-28,2021-10-29,Collision,Low,False,False,12658,11375.0,Major,2022-01-07,settled
CLM37453,POL10831,2024-03-30,2024-04-02,Collision,Low,False,False,1451,2175.0,Minor,2024-06-19,settled
CLM37454,POL14609,2019-06-19,2019-06-21,Collision,Medium,False,False,18715,27166.0,Major,2019-10-09,settled
CLM37455,POL14320,2025-06-07,2025-06-08,Collision,Low,False,False,2448,1909.0,Minor,2025-08-02,settled
CLM37456,POL10113,2022-10-09,2022-10-09,Weather,Low,True,False,2141,1509.0,Minor,2023-01-05,settled
CLM37457,POL12036,2025-03-26,2025-03-26,Collision,Low,False,False,2401,1668.0,Minor,2025-06-03,settled
CLM37458,POL13359,2024-02-08,2024-02-11,Collision,Low,False,False,1476,1196.0,Minor,2024-04-02,settled
CLM37459,POL11761,2025-01-21,2025-01-21,Collision,Low,False,False,1405,1170.0,Minor,2025-03-28,settled
CLM37460,POL14716,2023-08-10,2023-08-11,Weather,Low,False,False,2988,2076.0,Minor,2023-09-23,settled
CLM37461,POL11418,2021-08-10,2021-08-10,Collision,Low,False,False,1695,1339.0,Minor,2021-10-09,settled
CLM37462,POL13639,2024-01-20,2024-01-20,Other,Medium,False,False,6388,4981.0,Moderate,2024-05-28,settled
CLM37463,POL14505,2020-01-21,2020-01-21,Collision,Low,False,False,1391,1109.0,Minor,2020-03-22,settled
CLM37464,POL13472,2022-11-25,2022-11-27,Collision,High,False,False,12814,10065.0,Major,2024-02-21,settled
CLM37465,POL11983,2024-06-18,2024-06-19,Vandalism,Low,False,False,1090,938.0,Minor,2024-08-22,settled
CLM37466,POL14019,2025-03-02,2025-03-02,Theft,Low,False,False,5605,4669.0,Minor,2025-05-25,settled
CLM37467,POL14013,2018-11-29,2018-12-03,Collision,Medium,False,False,7415,4633.0,Moderate,2019-03-08,settled
CLM37468,POL10328,2021-08-17,2021-08-18,Collision,Medium,False,True,8411,6438.0,Major,2022-01-05,settled
CLM37469,POL10653,2020-07-17,2020-07-20,Weather,Low,True,False,2695,1739.0,Minor,2020-08-19,settled
CLM37470,POL11614,2025-03-28,2025-03-28,Collision,Medium,False,False,31447,29459.0,Severe,2025-08-18,settled
CLM37471,POL13847,2019-05-16,2019-05-18,Weather,Medium,False,False,14471,10823.0,Moderate,2019-09-04,settled
CLM37472,POL13187,2020-05-09,2020-05-11,Collision,Medium,False,False,51118,46956.0,Severe,2020-08-13,settled
CLM37473,POL11988,2022-04-20,2022-04-22,Collision,Low,False,False,3506,3026.0,Moderate,2022-06-21,settled
CLM37474,POL14149,2023-11-20,2023-11-21,Theft,Medium,False,False,7846,4288.0,Minor,2024-03-12,settled
CLM37475,POL10722,2020-03-26,2020-03-26,Collision,Low,False,False,2330,1698.0,Minor,2020-06-19,settled
CLM37476,POL14173,2022-09-21,2022-09-23,Collision,Low,False,False,3136,1734.0,Minor,2022-12-03,settled
CLM37477,POL13811,2020-07-18,2020-07-18,Collision,Low,False,False,3964,2422.0,Moderate,2020-09-17,settled
CLM37478,POL14573,2019-04-23,2019-04-25,Fire,High,False,True,254609,257323.0,Severe,2019-10-10,settled
CLM37479,POL10485,2021-10-09,2021-10-09,Collision,High,False,False,9832,7751.0,Major,2022-05-30,settled
CLM37480,POL13694,2022-10-07,2022-10-07,Weather,Low,False,True,2991,2648.0,Minor,2022-12-26,settled
CLM37481,POL13573,2023-06-03,2023-06-03,Collision,High,False,False,39755,38051.0,Severe,2024-04-02,settled
CLM37482,POL11414,2022-09-16,2022-09-22,Other,High,False,False,152130,134175.0,Catastrophic,2023-05-25,settled
CLM37483,POL14371,2019-04-06,2019-04-10,Collision,Medium,False,False,10672,9417.0,Major,2019-09-12,settled
CLM37484,POL10601,2021-12-19,2021-12-19,Vandalism,Low,False,False,1323,947.0,Minor,2022-03-10,settled
CLM37485,POL10614,2021-12-26,2021-12-27,Weather,Low,False,False,3400,2258.0,Minor,2022-03-09,settled
CLM37486,POL14351,2024-08-27,2024-08-31,Collision,Low,False,False,2676,1691.0,Minor,2024-10-18,settled
CLM37487,POL12541,2019-07-30,2019-07-30,Collision,Medium,False,False,4750,3176.0,Moderate,2019-12-28,settled
CLM37488,POL12614,2024-06-23,2024-06-23,Collision,Low,False,False,2492,1574.0,Minor,2024-09-02,settled
CLM37489,POL12533,2020-11-20,2020-11-20,Collision,Low,False,False,2200,1506.0,Minor,2021-02-16,settled
CLM37490,POL10826,2020-10-08,2020-10-14,Collision,Low,False,False,2887,1720.0,Minor,2020-12-29,settled
CLM37491,POL13699,2019-10-11,2019-10-15,Collision,Low,False,False,1416,906.0,Minor,2020-01-12,settled
CLM37492,POL12646,2025-06-06,2025-06-09,Weather,Low,False,False,2657,1349.0,Minor,2025-07-22,settled
CLM37493,POL12583,2020-08-03,2020-08-05,Vandalism,Medium,False,False,2641,2250.0,Moderate,2020-11-29,settled
CLM37494,POL12948,2024-10-24,2024-10-24,Weather,Low,False,False,4063,3619.0,Minor,2025-01-21,settled
CLM37495,POL12082,2022-05-02,2022-05-09,Theft,High,False,False,135110,117096.0,Severe,2023-04-13,settled
CLM37496,POL14759,2022-04-06,2022-04-09,Collision,Low,False,False,6520,4541.0,Moderate,2022-06-20,settled
CLM37497,POL12952,2022-02-03,2022-02-05,Weather,Low,False,True,2445,1521.0,Minor,2022-05-06,settled
CLM37498,POL13931,2021-10-04,2021-10-04,Collision,Medium,False,False,11553,10269.0,Major,2022-01-12,settled
CLM37499,POL13457,2022-10-12,2022-10-12,Collision,Low,False,False,1814,1387.0,Minor,2022-12-16,settled
CLM37500,POL12255,2019-10-16,2019-10-18,Collision,Medium,False,False,13519,10912.0,Major,2020-04-18,settled
CLM37501,POL14799,2024-09-15,2024-09-15,Collision,Low,False,False,2021,1658.0,Minor,2024-10-17,settled
CLM37502,POL10641,2025-03-21,2025-03-21,Collision,Low,False,False,4701,3575.0,Moderate,2025-04-24,settled
CLM37503,POL12727,2022-08-29,2022-09-03,Theft,Low,False,True,4332,3065.0,Minor,2022-11-09,settled
CLM37504,POL10254,2020-04-29,2020-05-04,Weather,Low,False,False,1904,1649.0,Minor,2020-07-07,settled
CLM37505,POL12497,2018-11-10,2018-11-10,Collision,Low,False,False,3536,2221.0,Minor,2018-12-17,settled
CLM37506,POL10595,2020-04-01,2020-04-01,Weather,Medium,False,False,2253,1855.0,Minor,2020-09-09,settled
CLM37507,POL14416,2024-07-11,2024-07-17,Theft,Low,False,False,30096,29047.0,Major,2024-09-15,settled
CLM37508,POL10371,2021-11-14,2021-11-14,Theft,Low,False,False,20842,19048.0,Major,2022-02-04,settled
CLM37509,POL12899,2022-11-24,2022-11-24,Collision,Low,False,False,1629,1049.0,Minor,2022-12-27,settled
CLM37510,POL10179,2024-02-26,2024-02-26,Weather,Low,True,False,9216,6564.0,Moderate,2024-04-28,settled
CLM37511,POL14156,2023-05-03,2023-05-05,Collision,High,False,False,25853,21627.0,Severe,2024-01-31,settled
CLM37512,POL13379,2022-07-13,2022-07-14,Collision,High,False,False,13271,10808.0,Major,2023-03-26,settled
CLM37513,POL11346,2020-07-17,2020-07-18,Collision,Low,False,False,19374,13595.0,Major,2020-09-08,settled
CLM37514,POL10730,2019-11-12,2019-11-13,Collision,High,False,False,111447,113392.0,Catastrophic,2021-04-12,settled
CLM37515,POL14408,2021-02-27,2021-02-27,Other,Low,False,False,2131,1255.0,Minor,2021-04-18,settled
CLM37516,POL11251,2020-06-13,2020-06-15,Collision,Medium,True,False,4907,6322.0,Moderate,2020-11-16,settled
CLM37517,POL11879,2024-05-11,2024-05-11,Collision,Medium,False,False,27840,27041.0,Severe,2024-08-30,settled
CLM37518,POL12916,2021-03-12,2021-03-14,Theft,Medium,False,False,5163,2891.0,Minor,2021-06-20,settled
CLM37519,POL14136,2020-10-29,2020-10-29,Collision,High,False,True,23608,19550.0,Severe,2021-12-31,settled
CLM37520,POL11360,2024-12-24,2024-12-26,Theft,Low,False,False,23914,18538.0,Major,2025-02-15,settled
CLM37521,POL12061,2025-08-05,2025-08-06,Weather,Medium,False,False,22751,21143.0,Major,2025-11-27,settled
CLM37522,POL14739,2024-08-11,2024-08-11,Weather,Medium,False,False,69188,71237.0,Severe,2025-02-04,settled
CLM37523,POL14437,2024-09-06,2024-09-10,Collision,Medium,False,True,156544,145174.0,Catastrophic,2025-01-22,settled
CLM37524,POL13346,2024-11-23,2024-11-23,Weather,Low,False,False,2351,1896.0,Minor,2025-02-03,settled
CLM37525,POL12221,2019-12-29,2019-12-30,Collision,High,False,False,4773,3157.0,Moderate,2020-07-24,settled
CLM37526,POL10375,2023-05-25,2023-05-27,Vandalism,Low,False,False,7029,6917.0,Major,2023-08-19,settled
