Policy_ID,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band
POL13934,CUST23934,47,Male,Self-Employed,Glasgow,14319,28,Van,18,Fair
POL13935,CUST23935,27,Female,Employed,Glasgow,17936,9,Motorcycle,1,Fair
POL13936,CUST23936,79,Female,Self-Employed,Glasgow,10993,60,Sedan,4,Good
POL13937,CUST23937,19,Male,Student,Bristol,11003,0,Hatchback,13,Excellent
POL13938,CUST23938,59,Male,Self-Employed,London,12432,40,Hatchback,10,Good
POL13939,CUST23939,61,Male,Employed,Newcastle,8719,39,Van,10,Fair
POL13940,CUST23940,65,Female,Retired,Newcastle,10231,43,Motorcycle,4,Fair
POL13941,CUST23941,27,Female,Employed,Manchester,13800,8,Sedan,14,Poor
POL13942,CUST23942,70,Female,Retired,Leeds,8725,52,Coupe,0,Fair
POL13943,CUST23943,43,Male,Self-Employed,Bristol,4920,22,Sedan,3,Fair
POL13944,CUST23944,22,Male,Student,Manchester,5647,4,Sedan,20,Excellent
POL13945,CUST23945,73,Male,Unemployed,Glasgow,11973,52,SUV,5,Good
POL13946,CUST23946,52,Male,Employed,Manchester,3115,31,Hatchback,18,Good
POL13947,CUST23947,48,Male,Unemployed,Glasgow,11742,28,Coupe,16,Good
POL13948,CUST23948,21,Male,Student,Leeds,11311,0,SUV,12,Excellent
POL13949,CUST23949,36,Male,Unemployed,Bristol,9900,16,Coupe,12,Fair
POL13950,CUST23950,63,Male,Unemployed,Edinburgh,8933,45,Hatchback,6,Good
POL13951,CUST23951,37,Female,Employed,Newcastle,20458,19,Sedan,1,Excellent
POL13952,CUST23952,37,Female,Employed,Edinburgh,17984,17,Sedan,4,Good
POL13953,CUST23953,67,Male,Retired,Edinburgh,13649,47,Van,7,Excellent
POL13954,CUST23954,40,Male,Employed,Leeds,12585,19,Sedan,6,Excellent
POL13955,CUST23955,44,Female,Employed,London,10443,22,Van,11,Good
POL13956,CUST23956,30,Male,Employed,Bristol,11231,12,Sedan,5,Good
POL13957,CUST23957,60,Male,Self-Employed,Leeds,20999,40,Hatchback,5,Excellent
POL13958,CUST23958,65,Female,Retired,Manchester,8714,46,Sedan,3,Good
POL13959,CUST23959,63,Male,Self-Employed,Birmingham,19641,44,Hatchback,18,Excellent
POL13960,CUST23960,29,Male,Employed,Newcastle,5632,7,SUV,1,Good
POL13961,CUST23961,40,Male,Self-Employed,Liverpool,10958,19,Hatchback,3,Excellent
POL13962,CUST23962,55,Female,Unemployed,Edinburgh,11825,35,Sedan,10,Fair
POL13963,CUST23963,73,Male,Retired,Manchester,12865,51,Motorcycle,1,Good
POL13964,CUST23964,41,Female,Employed,Glasgow,14594,22,Sedan,0,Excellent
POL13965,CUST23965,39,Male,Employed,Bristol,11707,21,Sedan,3,Fair
POL13966,CUST23966,56,Male,Self-Employed,Newcastle,13763,36,Van,1,Good
POL13967,CUST23967,42,Male,Student,Newcastle,10981,24,Hatchback,8,Excellent
POL13968,CUST23968,52,Female,Self-Employed,Birmingham,12663,30,SUV,19,Fair
POL13969,CUST23969,75,Female,Retired,London,17724,53,Sedan,13,Excellent
POL13970,CUST23970,65,Male,Retired,Leeds,13014,44,Hatchback,11,Fair
POL13971,CUST23971,55,Male,Employed,Cardiff,11962,35,Sedan,11,Good
POL13972,CUST23972,46,Female,Employed,Glasgow,18722,27,Van,8,Good
POL13973,CUST23973,27,Female,Self-Employed,Cardiff,12558,9,Hatchback,12,Poor
POL13974,CUST23974,79,Male,Retired,Glasgow,8153,57,Van,2,Poor
POL13975,CUST23975,68,Female,Self-Employed,Liverpool,9156,50,Coupe,8,Excellent
POL13976,CUST23976,28,Female,Self-Employed,Leeds,12822,9,Sedan,6,Excellent
POL13977,CUST23977,70,Female,Retired,Bristol,14152,48,Sedan,20,Fair
POL13978,CUST23978,41,Female,Self-Employed,Leeds,13415,20,Motorcycle,16,Good
POL13979,CUST23979,32,Male,Self-Employed,Birmingham,8347,12,SUV,9,Fair
POL13980,CUST23980,58,Female,Employed,Liverpool,12826,40,Motorcycle,16,Poor
POL13981,CUST23981,49,Male,Unemployed,Edinburgh,10861,27,Sedan,4,Good
POL13982,CUST23982,61,Male,Employed,Leeds,15216,39,SUV,2,Fair
POL13983,CUST23983,51,Female,Retired,Newcastle,15788,31,Sedan,8,Poor
POL13984,CUST23984,25,Female,Unemployed,Birmingham,7266,4,Sedan,20,Fair
POL13985,CUST23985,57,Female,Employed,Leeds,13082,36,Hatchback,8,Good
POL13986,CUST23986,55,Male,Employed,Glasgow,11679,36,SUV,5,Good
POL13987,CUST23987,23,Female,Self-Employed,Birmingham,7599,2,Hatchback,15,Good
POL13988,CUST23988,58,Female,Unemployed,Newcastle,10383,39,Coupe,17,Poor
POL13989,CUST23989,52,Female,Employed,Glasgow,17781,34,Coupe,5,Good
POL13990,CUST23990,45,Male,Student,Glasgow,9873,24,Hatchback,17,Good
POL13991,CUST23991,71,Female,Retired,Glasgow,13669,52,Sedan,4,Good
POL13992,CUST23992,58,Male,Self-Employed,Cardiff,11716,37,Hatchback,14,Excellent
POL13993,CUST23993,67,Male,Retired,Leeds,8781,48,Coupe,7,Good
POL13994,CUST23994,60,Male,Self-Employed,Newcastle,11939,39,Sedan,19,Fair
POL13995,CUST23995,65,Female,Retired,Manchester,10091,43,Hatchback,8,Excellent
POL13996,CUST23996,22,Male,Student,Edinburgh,11372,3,SUV,13,Fair
POL13997,CUST23997,34,Male,Employed,Edinburgh,17530,15,Hatchback,16,Good
POL13998,CUST23998,59,Male,Employed,Bristol,9444,39,SUV,7,Excellent
POL13999,CUST23999,35,Female,Employed,Leeds,13829,17,Sedan,2,Fair
POL14000,CUST24000,48,Female,Employed,Edinburgh,11864,30,Hatchback,11,Fair
POL14001,CUST24001,77,Female,Retired,Glasgow,15110,59,Sedan,1,Good
POL14002,CUST24002,46,Male,Employed,Newcastle,10815,25,Hatchback,5,Excellent
POL14003,CUST24003,71,Female,Retired,London,11506,53,SUV,1,Excellent
POL14004,CUST24004,73,Male,Retired,Liverpool,7134,53,SUV,0,Good
POL14005,CUST24005,39,Male,Employed,Manchester,11399,20,SUV,17,Excellent
POL14006,CUST24006,74,Female,Retired,Manchester,15205,52,SUV,7,Excellent
POL14007,CUST24007,64,Female,Self-Employed,Leeds,10518,46,Coupe,5,Excellent
POL14008,CUST24008,42,Male,Student,Bristol,16025,23,Sedan,6,Fair
POL14009,CUST24009,63,Female,Employed,Cardiff,18413,44,SUV,2,Excellent
POL14010,CUST24010,72,Male,Retired,Cardiff,9147,52,Sedan,14,Poor
POL14011,CUST24011,66,Male,Retired,Edinburgh,13502,48,Sedan,14,Excellent
POL14012,CUST24012,48,Female,Self-Employed,Birmingham,11531,28,SUV,11,Good
POL14013,CUST24013,29,Female,Self-Employed,Edinburgh,12562,11,Coupe,6,Poor
POL14014,CUST24014,74,Female,Retired,Liverpool,19497,53,Sedan,6,Fair
POL14015,CUST24015,31,Male,Employed,Glasgow,12014,13,Motorcycle,18,Excellent
POL14016,CUST24016,50,Female,Self-Employed,Glasgow,10083,28,Hatchback,11,Excellent
POL14017,CUST24017,33,Female,Self-Employed,Newcastle,13371,14,Sedan,16,Poor
POL14018,CUST24018,40,Male,Employed,Glasgow,12064,22,Coupe,4,Excellent
POL14019,CUST24019,51,Female,Unemployed,Bristol,10716,32,Sedan,11,Good
POL14020,CUST24020,68,Male,Self-Employed,Leeds,16924,48,Sedan,6,Excellent
POL14021,CUST24021,72,Male,Retired,Manchester,15512,51,SUV,10,Excellent
POL14022,CUST24022,58,Female,Employed,Bristol,11563,37,SUV,16,Good
POL14023,CUST24023,20,Female,Unemployed,Edinburgh,10677,0,Motorcycle,1,Excellent
POL14024,CUST24024,18,Male,Student,Birmingham,14991,0,Sedan,5,Good
POL14025,CUST24025,28,Male,Employed,Liverpool,13738,10,Hatchback,0,Excellent
POL14026,CUST24026,37,Male,Self-Employed,London,12465,16,Sedan,5,Fair
POL14027,CUST24027,60,Male,Unemployed,Glasgow,10210,39,Coupe,17,Excellent
POL14028,CUST24028,70,Female,Retired,Liverpool,7171,50,Sedan,9,Good
POL14029,CUST24029,61,Male,Employed,Liverpool,11179,43,Van,11,Good
POL14030,CUST24030,54,Male,Retired,Newcastle,4105,36,Sedan,9,Excellent
POL14031,CUST24031,75,Female,Retired,London,14477,56,Van,15,Poor
POL14032,CUST24032,21,Male,Unemployed,Glasgow,16197,0,SUV,6,Good
POL14033,CUST24033,50,Female,Employed,Newcastle,9774,29,Sedan,10,Good
POL14034,CUST24034,18,Male,Student,Newcastle,13675,0,Hatchback,9,Good
POL14035,CUST24035,21,Female,Student,Newcastle,8185,0,Sedan,18,Good
POL14036,CUST24036,65,Female,Retired,London,12779,43,Coupe,20,Excellent
POL14037,CUST24037,42,Female,Employed,London,6512,24,Sedan,18,Excellent
POL14038,CUST24038,23,Female,Employed,Edinburgh,13141,1,Motorcycle,20,Good
POL14039,CUST24039,32,Male,Employed,Edinburgh,16004,13,Coupe,5,Excellent
POL14040,CUST24040,52,Female,Retired,Glasgow,11695,34,Sedan,3,Excellent
POL14041,CUST24041,51,Male,Retired,Liverpool,11449,30,SUV,14,Excellent
POL14042,CUST24042,20,Female,Student,London,18491,0,Coupe,0,Poor
POL14043,CUST24043,57,Male,Unemployed,Leeds,14784,39,Hatchback,20,Good
POL14044,CUST24044,50,Male,Unemployed,Bristol,12350,30,Sedan,11,Excellent
POL14045,CUST24045,40,Female,Employed,Bristol,11109,21,Motorcycle,8,Good
POL14046,CUST24046,31,Male,Employed,Glasgow,4814,9,SUV,5,Excellent
POL14047,CUST24047,36,Male,Self-Employed,Liverpool,14036,15,Van,7,Excellent
POL14048,CUST24048,72,Female,Retired,Newcastle,9700,53,Sedan,3,Fair
POL14049,CUST24049,47,Female,Employed,Edinburgh,14691,29,Coupe,15,Good
POL14050,CUST24050,61,Female,Employed,Birmingham,9379,43,Sedan,11,Fair
POL14051,CUST24051,26,Male,Employed,Manchester,20502,7,Sedan,7,Poor
POL14052,CUST24052,29,Female,Employed,Birmingham,15088,8,Sedan,15,Poor
POL14053,CUST24053,55,Female,Employed,Glasgow,14708,33,Sedan,10,Excellent
POL14054,CUST24054,37,Male,Employed,Cardiff,16506,19,Sedan,3,Good
POL14055,CUST24055,27,Male,Employed,Birmingham,6053,6,Coupe,3,Good
POL14056,CUST24056,74,Male,Retired,Newcastle,18803,54,Hatchback,12,Good
POL14057,CUST24057,33,Female,Self-Employed,Cardiff,7060,14,Sedan,16,Good
POL14058,CUST24058,43,Male,Unemployed,Liverpool,12184,23,Hatchback,4,Good
POL14059,CUST24059,35,Male,Employed,Newcastle,9082,15,Hatchback,20,Good
POL14060,CUST24060,76,Female,Retired,Liverpool,9149,55,Van,13,Excellent
POL14061,CUST24061,64,Female,Employed,Cardiff,13815,42,Hatchback,2,Fair
POL14062,CUST24062,66,Male,Retired,Liverpool,12727,44,Coupe,0,Poor
POL14063,CUST24063,59,Male,Employed,Edinburgh,6581,38,Coupe,4,Good
POL14064,CUST24064,64,Male,Employed,London,14007,45,Hatchback,9,Good
POL14065,CUST24065,35,Male,Self-Employed,Cardiff,17016,16,Hatchback,13,Fair
POL14066,CUST24066,79,Female,Employed,Birmingham,10279,60,SUV,19,Fair
POL14067,CUST24067,48,Female,Self-Employed,Leeds,15938,30,Coupe,6,Excellent
POL14068,CUST24068,33,Female,Self-Employed,Manchester,17644,14,Sedan,11,Fair
POL14069,CUST24069,20,Female,Employed,Bristol,6873,1,Motorcycle,8,Good
POL14070,CUST24070,76,Female,Self-Employed,London,8219,56,SUV,15,Excellent
POL14071,CUST24071,39,Male,Employed,Bristol,7708,20,Motorcycle,19,Good
POL14072,CUST24072,44,Male,Employed,Manchester,9377,26,Sedan,18,Poor
POL14073,CUST24073,56,Male,Retired,Edinburgh,11366,38,Sedan,8,Good
POL14074,CUST24074,70,Male,Retired,Edinburgh,8316,49,Van,17,Good
POL14075,CUST24075,30,Female,Employed,Birmingham,16009,10,Coupe,11,Poor
POL14076,CUST24076,27,Male,Employed,London,9850,5,Coupe,13,Good
POL14077,CUST24077,72,Male,Retired,Glasgow,17648,54,Coupe,10,Good
POL14078,CUST24078,21,Male,Student,Cardiff,13432,0,Hatchback,14,Fair
POL14079,CUST24079,44,Male,Employed,Leeds,15451,25,Sedan,4,Excellent
POL14080,CUST24080,34,Female,Employed,Leeds,5494,13,Coupe,13,Good
POL14081,CUST24081,44,Male,Employed,Glasgow,6074,26,Sedan,20,Fair
POL14082,CUST24082,68,Male,Retired,Glasgow,19092,47,Hatchback,12,Poor
POL14083,CUST24083,46,Male,Employed,Leeds,9318,27,Hatchback,16,Fair
POL14084,CUST24084,46,Female,Employed,Birmingham,13945,27,Van,15,Excellent
POL14085,CUST24085,22,Male,Student,Newcastle,7977,3,SUV,19,Poor
POL14086,CUST24086,78,Female,Retired,Manchester,16987,56,Sedan,5,Good
POL14087,CUST24087,71,Female,Retired,London,16293,50,Hatchback,8,Good
POL14088,CUST24088,40,Female,Self-Employed,Glasgow,15618,18,Motorcycle,18,Excellent
POL14089,CUST24089,77,Female,Retired,Leeds,10122,55,Sedan,15,Fair
POL14090,CUST24090,52,Female,Employed,Manchester,11031,33,SUV,12,Good
POL14091,CUST24091,70,Male,Retired,Cardiff,8698,49,Sedan,19,Good
POL14092,CUST24092,79,Male,Retired,Edinburgh,7711,60,SUV,8,Excellent
POL14093,CUST24093,67,Female,Retired,Liverpool,14667,47,Sedan,2,Good
POL14094,CUST24094,59,Female,Self-Employed,Edinburgh,8203,40,Coupe,14,Good
POL14095,CUST24095,59,Female,Employed,London,12901,41,Hatchback,10,Excellent
POL14096,CUST24096,61,Male,Retired,London,12976,42,Hatchback,5,Excellent
POL14097,CUST24097,42,Male,Self-Employed,Leeds,9952,24,SUV,0,Fair
POL14098,CUST24098,36,Male,Employed,London,12775,14,Sedan,6,Good
POL14099,CUST24099,56,Female,Retired,Bristol,11489,36,Sedan,6,Fair
POL14100,CUST24100,77,Female,Retired,Manchester,16094,59,Hatchback,10,Good
POL14101,CUST24101,68,Male,Retired,Newcastle,12074,50,Coupe,15,Excellent
POL14102,CUST24102,73,Male,Retired,Glasgow,7584,54,Sedan,3,Good
POL14103,CUST24103,25,Female,Employed,Edinburgh,11391,5,Sedan,13,Excellent
POL14104,CUST24104,59,Male,Self-Employed,Manchester,12964,39,SUV,11,Good
POL14105,CUST24105,55,Male,Employed,Cardiff,8677,33,Coupe,15,Excellent
POL14106,CUST24106,19,Male,Student,London,9408,0,Sedan,0,Excellent
POL14107,CUST24107,71,Male,Retired,Newcastle,18428,51,Hatchback,8,Excellent
POL14108,CUST24108,70,Female,Retired,Edinburgh,17241,50,SUV,2,Excellent
POL14109,CUST24109,18,Male,Student,Manchester,16356,0,Coupe,9,Poor
POL14110,CUST24110,27,Male,Self-Employed,Birmingham,14423,8,Sedan,0,Fair
POL14111,CUST24111,22,Female,Student,London,10744,0,Van,19,Excellent
POL14112,CUST24112,73,Female,Retired,Manchester,11850,54,SUV,13,Excellent
POL14113,CUST24113,79,Male,Retired,Glasgow,15571,57,Sedan,7,Poor
POL14114,CUST24114,38,Female,Employed,Newcastle,14573,17,Hatchback,1,Excellent
POL14115,CUST24115,63,Male,Employed,Newcastle,18295,41,SUV,13,Fair
POL14116,CUST24116,24,Male,Student,London,7310,2,Coupe,1,Excellent
POL14117,CUST24117,40,Female,Employed,Glasgow,11783,22,Motorcycle,6,Fair
POL14118,CUST24118,27,Male,Employed,Edinburgh,2714,9,Hatchback,13,Good
POL14119,CUST24119,34,Male,Self-Employed,Birmingham,13503,12,SUV,5,Good
POL14120,CUST24120,53,Male,Unemployed,Edinburgh,16138,31,Sedan,20,Good
POL14121,CUST24121,77,Male,Retired,Glasgow,13945,59,SUV,16,Poor
POL14122,CUST24122,27,Male,Unemployed,London,11795,7,Van,6,Fair
POL14123,CUST24123,33,Female,Employed,Birmingham,7385,12,Hatchback,14,Good
POL14124,CUST24124,47,Male,Employed,Bristol,14900,26,Coupe,17,Excellent
POL14125,CUST24125,57,Female,Self-Employed,Birmingham,11717,38,Van,14,Excellent
POL14126,CUST24126,29,Female,Employed,London,14385,8,Coupe,4,Good
POL14127,CUST24127,33,Female,Unemployed,Bristol,11689,11,Sedan,5,Excellent
POL14128,CUST24128,66,Male,Retired,Leeds,12528,48,Sedan,20,Good
POL14129,CUST24129,52,Male,Employed,Liverpool,12402,31,Coupe,13,Good
POL14130,CUST24130,71,Female,Retired,Leeds,6071,51,Hatchback,0,Excellent
POL14131,CUST24131,79,Female,Unemployed,Liverpool,6366,61,Sedan,6,Excellent
POL14132,CUST24132,72,Male,Retired,Liverpool,12521,52,Sedan,16,Good
POL14133,CUST24133,21,Female,Student,Edinburgh,14484,2,SUV,2,Fair
POL14134,CUST24134,54,Female,Employed,Liverpool,10583,36,Sedan,5,Fair
POL14135,CUST24135,23,Male,Self-Employed,Liverpool,13224,4,Sedan,19,Excellent
POL14136,CUST24136,59,Female,Self-Employed,Glasgow,19083,37,Sedan,6,Fair
POL14137,CUST24137,45,Female,Employed,Glasgow,12696,27,Sedan,13,Fair
POL14138,CUST24138,21,Male,Student,Birmingham,9473,1,Sedan,19,Good
POL14139,CUST24139,23,Male,Student,Bristol,8964,4,Hatchback,14,Poor
POL14140,CUST24140,61,Male,Retired,Newcastle,15147,40,Sedan,20,Excellent
POL14141,CUST24141,25,Male,Employed,Manchester,9145,3,Motorcycle,7,Good
POL14142,CUST24142,32,Male,Self-Employed,Liverpool,15103,10,Hatchback,1,Excellent
POL14143,CUST24143,18,Female,Student,Birmingham,10662,0,Coupe,3,Good
POL14144,CUST24144,23,Female,Employed,Newcastle,14601,5,Coupe,16,Good
POL14145,CUST24145,72,Female,Retired,London,15441,52,Van,12,Excellent
POL14146,CUST24146,79,Male,Retired,Liverpool,16557,57,Sedan,12,Good
POL14147,CUST24147,28,Female,Student,Newcastle,9890,8,Motorcycle,11,Fair
POL14148,CUST24148,56,Female,Employed,Manchester,11701,38,Sedan,16,Excellent
POL14149,CUST24149,47,Male,Employed,Bristol,6478,27,SUV,4,Good
POL14150,CUST24150,51,Male,Self-Employed,Glasgow,9034,30,Sedan,3,Good
POL14151,CUST24151,44,Male,Employed,Cardiff,18471,22,Hatchback,13,Good
POL14152,CUST24152,72,Female,Retired,Cardiff,9799,50,Sedan,9,Good
POL14153,CUST24153,42,Female,Self-Employed,Edinburgh,13944,21,Motorcycle,16,Excellent
POL14154,CUST24154,73,Female,Retired,Birmingham,12572,53,Motorcycle,3,Good
POL14155,CUST24155,29,Male,Student,Liverpool,10713,11,Sedan,4,Poor
POL14156,CUST24156,54,Male,Employed,Manchester,11861,33,Hatchback,5,Excellent
POL14157,CUST24157,44,Male,Unemployed,Leeds,16100,22,Hatchback,1,Excellent
POL14158,CUST24158,37,Male,Employed,Edinburgh,14979,19,SUV,15,Fair
POL14159,CUST24159,36,Male,Employed,Newcastle,12912,17,Hatchback,8,Fair
POL14160,CUST24160,51,Male,Employed,Liverpool,11207,33,SUV,6,Good
POL14161,CUST24161,45,Female,Employed,Glasgow,9984,24,Hatchback,15,Good
POL14162,CUST24162,34,Female,Employed,Cardiff,11545,16,SUV,19,Excellent
POL14163,CUST24163,62,Male,Employed,Cardiff,12463,40,Coupe,6,Poor
POL14164,CUST24164,49,Male,Employed,Edinburgh,8251,29,Hatchback,11,Good
POL14165,CUST24165,27,Female,Employed,London,12254,6,Coupe,0,Excellent
POL14166,CUST24166,19,Male,Student,Glasgow,10382,1,Sedan,4,Excellent
POL14167,CUST24167,44,Female,Employed,Newcastle,13073,23,Hatchback,19,Excellent
POL14168,CUST24168,26,Male,Employed,Birmingham,13132,5,Sedan,8,Good
POL14169,CUST24169,65,Male,Employed,Bristol,7163,43,SUV,9,Poor
POL14170,CUST24170,52,Male,Employed,Cardiff,9447,33,Van,2,Good
POL14171,CUST24171,37,Female,Employed,Birmingham,13009,18,Sedan,1,Good
POL14172,CUST24172,66,Female,Retired,London,7440,48,SUV,19,Fair
POL14173,CUST24173,56,Female,Self-Employed,London,10666,37,Sedan,3,Excellent
POL14174,CUST24174,48,Male,Employed,Bristol,17611,30,Hatchback,3,Good
POL14175,CUST24175,65,Male,Retired,Cardiff,14749,45,Coupe,4,Good
POL14176,CUST24176,31,Female,Employed,Birmingham,16190,11,Hatchback,13,Good
POL14177,CUST24177,24,Male,Unemployed,Bristol,11355,3,Hatchback,17,Good
POL14178,CUST24178,62,Female,Retired,Newcastle,16506,40,Sedan,2,Good
POL14179,CUST24179,79,Female,Retired,Glasgow,11430,61,Sedan,17,Poor
POL14180,CUST24180,27,Male,Employed,Glasgow,14191,6,Coupe,8,Good
POL14181,CUST24181,55,Male,Employed,Bristol,16071,37,Van,7,Good
POL14182,CUST24182,75,Male,Retired,London,14198,56,Sedan,19,Good
POL14183,CUST24183,21,Female,Unemployed,Birmingham,3555,1,Motorcycle,1,Fair
POL14184,CUST24184,23,Female,Self-Employed,Manchester,17985,2,Sedan,10,Poor
POL14185,CUST24185,65,Male,Retired,Manchester,15314,45,Coupe,3,Good
POL14186,CUST24186,31,Female,Employed,Liverpool,12069,11,Sedan,16,Good
POL14187,CUST24187,63,Male,Retired,Edinburgh,17403,43,Sedan,14,Good
POL14188,CUST24188,53,Female,Unemployed,Edinburgh,11199,35,SUV,8,Good
POL14189,CUST24189,31,Female,Employed,Liverpool,15558,9,Coupe,18,Good
POL14190,CUST24190,60,Female,Employed,Newcastle,8050,39,Sedan,11,Good
POL14191,CUST24191,36,Female,Unemployed,Bristol,13993,16,Sedan,5,Poor
POL14192,CUST24192,55,Male,Self-Employed,Birmingham,16647,37,Sedan,13,Good
POL14193,CUST24193,43,Female,Employed,Cardiff,12888,24,SUV,2,Good
POL14194,CUST24194,30,Female,Unemployed,Newcastle,12902,9,Sedan,8,Fair
POL14195,CUST24195,67,Female,Retired,Glasgow,13860,49,Sedan,9,Good
POL14196,CUST24196,42,Male,Employed,Cardiff,15004,24,Hatchback,15,Excellent
POL14197,CUST24197,61,Male,Self-Employed,Birmingham,10314,39,Sedan,14,Excellent
POL14198,CUST24198,57,Male,Employed,Cardiff,7661,36,Sedan,2,Good
POL14199,CUST24199,31,Female,Employed,Bristol,2015,10,Sedan,11,Good
POL14200,CUST24200,44,Male,Student,Birmingham,15772,24,Hatchback,14,Excellent
POL14201,CUST24201,36,Female,Employed,Glasgow,14372,18,Coupe,16,Excellent
POL14202,CUST24202,78,Male,Retired,Liverpool,13924,57,Hatchback,10,Good
POL14203,CUST24203,53,Female,Self-Employed,Bristol,11894,35,Sedan,5,Good
POL14204,CUST24204,61,Male,Unemployed,Manchester,9333,40,Hatchback,14,Good
POL14205,CUST24205,52,Female,Self-Employed,Manchester,10896,31,SUV,13,Excellent
POL14206,CUST24206,59,Male,Employed,Glasgow,7908,38,Sedan,12,Good
POL14207,CUST24207,79,Female,Retired,Newcastle,18425,58,Sedan,5,Good
POL14208,CUST24208,79,Female,Retired,Cardiff,15624,57,Sedan,18,Fair
POL14209,CUST24209,75,Male,Retired,Liverpool,9623,53,Coupe,12,Poor
POL14210,CUST24210,50,Male,Unemployed,Edinburgh,500,28,Hatchback,15,Good
POL14211,CUST24211,72,Female,Retired,Manchester,14718,51,Coupe,0,Excellent
POL14212,CUST24212,75,Male,Retired,Leeds,14920,56,Hatchback,16,Good
POL14213,CUST24213,68,Female,Retired,Glasgow,7526,50,Sedan,10,Good
POL14214,CUST24214,48,Male,Employed,Liverpool,9359,27,Sedan,16,Good
POL14215,CUST24215,41,Male,Self-Employed,Glasgow,11853,19,SUV,6,Fair
POL14216,CUST24216,65,Male,Retired,Bristol,6786,44,Hatchback,14,Good
POL14217,CUST24217,76,Female,Retired,Glasgow,17269,58,Motorcycle,14,Excellent
POL14218,CUST24218,46,Male,Self-Employed,Leeds,12781,24,Sedan,16,Good
POL14219,CUST24219,72,Male,Retired,Edinburgh,9262,52,Sedan,10,Excellent
POL14220,CUST24220,19,Female,Unemployed,Liverpool,12071,0,Sedan,15,Fair
POL14221,CUST24221,19,Female,Student,Glasgow,9296,1,Sedan,8,Fair
POL14222,CUST24222,26,Female,Self-Employed,Bristol,9872,4,Sedan,16,Good
POL14223,CUST24223,54,Female,Self-Employed,Cardiff,9532,34,Hatchback,9,Good
POL14224,CUST24224,63,Female,Self-Employed,Edinburgh,12542,45,Sedan,10,Excellent
POL14225,CUST24225,39,Female,Employed,London,12198,20,Van,6,Good
POL14226,CUST24226,23,Female,Unemployed,Glasgow,4759,1,Hatchback,19,Poor
POL14227,CUST24227,38,Male,Self-Employed,Cardiff,14299,19,Hatchback,12,Excellent
POL14228,CUST24228,30,Male,Employed,Newcastle,11061,9,Sedan,14,Good
POL14229,CUST24229,36,Female,Self-Employed,Birmingham,19869,18,Hatchback,17,Good
POL14230,CUST24230,56,Male,Employed,Bristol,4765,36,SUV,6,Excellent
POL14231,CUST24231,57,Male,Employed,Bristol,15912,39,SUV,9,Fair
POL14232,CUST24232,66,Female,Retired,Bristol,12109,47,Sedan,2,Good
POL14233,CUST24233,34,Female,Employed,Liverpool,9017,14,Hatchback,0,Good
POL14234,CUST24234,61,Female,Employed,Birmingham,13305,42,Coupe,17,Good
POL14235,CUST24235,67,Female,Retired,Bristol,12533,45,Sedan,16,Fair
POL14236,CUST24236,75,Female,Retired,Newcastle,9122,56,Coupe,14,Excellent
POL14237,CUST24237,19,Male,Student,Cardiff,16554,0,Sedan,16,Good
POL14238,CUST24238,51,Female,Self-Employed,Glasgow,14992,32,Hatchback,14,Fair
